event_id,game,platform,player_id,play_time,timestamp
442,Call of Duty,PS4,6766,171,2025-10-01 14:55:50
443,Horizon Zero Dawn,PS4,6126,249,2025-10-01 05:49:21
444,Call of Duty,PS5,1318,39,2025-10-01 13:57:26
445,GTA V,PS5,5130,5,2025-10-01 21:47:29
446,GTA V,PS4,3273,90,2025-10-01 09:54:40
447,FIFA 25,PS5,5294,116,2025-10-01 11:47:53
448,God of War,PS4,8163,188,2025-10-01 15:41:02
449,FIFA 25,PS5,4052,271,2025-10-01 07:46:13
450,God of War,PS5,5597,37,2025-10-01 04:47:27
451,GTA V,PS4,8922,74,2025-10-01 05:51:32
452,GTA V,PS5,3811,147,2025-10-01 18:52:53
453,Spider-Man 2,PS5,4883,140,2025-10-01 18:55:01
454,Call of Duty,PS4,4199,60,2025-10-01 14:26:01
455,FIFA 25,PS5,5193,112,2025-10-01 11:58:03
456,FIFA 25,PS5,9239,43,2025-10-01 13:02:41
457,FIFA 25,PS4,8521,292,2025-10-01 04:28:32
458,Horizon Zero Dawn,PS4,5347,142,2025-10-01 22:07:41
459,Horizon Zero Dawn,PS5,2727,204,2025-10-01 18:49:32
460,GTA V,PS4,5814,247,2025-10-01 17:52:33
461,Spider-Man 2,PS4,3121,202,2025-10-01 02:42:48
462,God of War,PS4,3752,99,2025-10-01 00:52:37
463,FIFA 25,PS5,3428,66,2025-10-01 11:53:42
464,Spider-Man 2,PS5,1902,45,2025-10-01 22:42:38
465,GTA V,PS5,6247,261,2025-10-01 08:40:50
466,Spider-Man 2,PS5,3357,33,2025-10-01 06:15:10
467,Horizon Zero Dawn,PS4,9620,132,2025-10-01 17:33:22
468,FIFA 25,PS4,1178,133,2025-10-01 06:44:08
469,God of War,PS4,9890,95,2025-10-01 15:55:04
470,Call of Duty,PS4,8161,195,2025-10-01 01:00:34
471,Call of Duty,PS4,5532,21,2025-10-01 01:08:01
472,God of War,PS4,2559,178,2025-10-01 12:54:20
473,Spider-Man 2,PS4,3435,134,2025-10-01 05:16:19
474,FIFA 25,PS5,5908,54,2025-10-01 00:19:22
475,FIFA 25,PS5,5679,49,2025-10-01 23:17:38
476,Horizon Zero Dawn,PS4,3159,19,2025-10-01 10:20:44
477,God of War,PS4,3230,180,2025-10-01 20:43:54
478,God of War,PS4,3081,158,2025-10-01 23:31:07
479,FIFA 25,PS4,2117,165,2025-10-01 22:49:18
480,Horizon Zero Dawn,PS5,2247,147,2025-10-01 07:14:15
481,Spider-Man 2,PS5,9297,134,2025-10-01 06:41:38
482,God of War,PS4,4337,268,2025-10-01 03:06:22
483,Call of Duty,PS4,2755,241,2025-10-01 04:51:51
484,GTA V,PS5,8218,137,2025-10-01 05:15:50
485,GTA V,PS4,1353,141,2025-10-01 22:33:09
486,Call of Duty,PS5,9870,109,2025-10-01 01:43:11
487,God of War,PS4,1086,29,2025-10-01 21:47:31
488,Spider-Man 2,PS5,6769,238,2025-10-01 04:52:31
489,Horizon Zero Dawn,PS4,3974,50,2025-10-01 15:18:40
490,GTA V,PS4,2675,236,2025-10-01 09:14:25
491,FIFA 25,PS5,3116,136,2025-10-01 21:49:37
492,GTA V,PS5,4592,134,2025-10-01 23:24:49
493,FIFA 25,PS5,4316,37,2025-10-01 16:44:11
494,FIFA 25,PS5,4755,21,2025-10-01 13:55:34
495,GTA V,PS5,5817,138,2025-10-01 15:45:57
496,Call of Duty,PS5,9572,174,2025-10-01 20:14:37
497,GTA V,PS5,2302,159,2025-10-01 14:00:42
498,FIFA 25,PS4,8438,286,2025-10-01 16:14:55
499,God of War,PS4,7689,280,2025-10-01 16:27:19
500,Call of Duty,PS5,2690,93,2025-10-01 00:28:47
501,Horizon Zero Dawn,PS4,7483,123,2025-10-01 09:36:52
502,Call of Duty,PS4,2267,56,2025-10-01 16:21:12
503,GTA V,PS4,7322,70,2025-10-01 18:55:34
504,Horizon Zero Dawn,PS5,1829,64,2025-10-01 12:51:32
505,FIFA 25,PS5,1395,257,2025-10-01 13:25:03
506,God of War,PS5,1337,18,2025-10-01 09:17:10
507,Call of Duty,PS4,5318,77,2025-10-01 15:39:58
508,FIFA 25,PS5,5766,57,2025-10-01 01:22:05
509,Horizon Zero Dawn,PS5,5500,88,2025-10-01 06:46:10
510,Spider-Man 2,PS5,4323,25,2025-10-01 06:24:18
511,Call of Duty,PS5,4670,276,2025-10-01 05:44:44
512,FIFA 25,PS4,2383,198,2025-10-01 15:31:19
513,FIFA 25,PS5,3169,58,2025-10-01 03:31:47
514,Spider-Man 2,PS4,6692,161,2025-10-01 13:20:24
515,Horizon Zero Dawn,PS5,4198,35,2025-10-01 18:34:35
516,GTA V,PS4,9448,125,2025-10-01 17:56:35
517,FIFA 25,PS5,5094,209,2025-10-01 21:11:16
518,Horizon Zero Dawn,PS4,2445,262,2025-10-01 03:08:04
519,Horizon Zero Dawn,PS4,3558,206,2025-10-01 03:08:52
520,Call of Duty,PS4,9368,135,2025-10-01 00:36:20
521,Horizon Zero Dawn,PS5,5464,268,2025-10-01 09:46:12
522,Spider-Man 2,PS4,8899,132,2025-10-01 14:58:08
523,Call of Duty,PS4,7960,261,2025-10-01 18:18:00
524,God of War,PS4,9975,206,2025-10-01 13:22:01
525,FIFA 25,PS4,4864,100,2025-10-01 20:21:28
526,Call of Duty,PS5,5701,32,2025-10-01 20:32:10
527,FIFA 25,PS5,6639,16,2025-10-01 02:33:01
528,GTA V,PS4,9757,228,2025-10-01 15:06:21
529,God of War,PS4,3376,118,2025-10-01 17:09:24
530,Call of Duty,PS5,7333,189,2025-10-01 16:38:14
531,Call of Duty,PS5,6085,210,2025-10-01 13:20:45
532,God of War,PS5,2346,37,2025-10-01 18:24:03
533,GTA V,PS5,6430,243,2025-10-01 17:03:16
534,Horizon Zero Dawn,PS4,8946,53,2025-10-01 13:07:17
535,GTA V,PS4,3477,198,2025-10-01 21:22:13
536,God of War,PS4,1974,171,2025-10-01 01:43:59
537,GTA V,PS5,1984,34,2025-10-01 05:26:57
538,FIFA 25,PS4,3678,21,2025-10-01 18:10:18
539,Spider-Man 2,PS4,4634,129,2025-10-01 06:10:20
540,GTA V,PS4,7856,32,2025-10-01 19:12:11
541,Call of Duty,PS5,7859,263,2025-10-01 15:19:06
542,FIFA 25,PS4,9849,111,2025-10-01 00:40:13
543,FIFA 25,PS5,6014,240,2025-10-01 03:55:40
544,Call of Duty,PS4,2315,170,2025-10-01 01:14:49
545,Call of Duty,PS5,2456,192,2025-10-01 02:08:13
546,God of War,PS5,6636,274,2025-10-01 11:08:43
547,Horizon Zero Dawn,PS4,3725,169,2025-10-01 22:16:56
548,GTA V,PS5,3782,257,2025-10-01 18:35:30
549,Call of Duty,PS5,2164,47,2025-10-01 18:40:41
550,Horizon Zero Dawn,PS4,6039,219,2025-10-01 08:46:00
551,Call of Duty,PS5,4888,268,2025-10-01 22:45:20
552,God of War,PS5,3086,34,2025-10-01 08:00:15
553,FIFA 25,PS4,2436,102,2025-10-01 12:59:06
554,FIFA 25,PS4,2618,10,2025-10-01 06:48:49
555,Call of Duty,PS4,8129,191,2025-10-01 20:47:55
556,Horizon Zero Dawn,PS5,8455,254,2025-10-01 04:48:18
557,God of War,PS4,9724,279,2025-10-01 03:32:25
558,Horizon Zero Dawn,PS4,2013,177,2025-10-01 14:58:37
559,Horizon Zero Dawn,PS4,4201,241,2025-10-01 21:52:56
560,FIFA 25,PS5,4388,117,2025-10-01 16:27:36
561,Call of Duty,PS4,8365,25,2025-10-01 00:52:53
562,God of War,PS4,1697,156,2025-10-01 22:59:49
563,FIFA 25,PS4,2004,75,2025-10-01 03:10:19
564,Spider-Man 2,PS4,3650,168,2025-10-01 06:58:08
565,FIFA 25,PS5,8461,14,2025-10-01 05:47:02
566,God of War,PS5,4039,176,2025-10-01 20:53:00
567,GTA V,PS4,4489,19,2025-10-01 09:46:09
568,FIFA 25,PS5,5199,179,2025-10-01 04:21:28
569,Call of Duty,PS5,1746,94,2025-10-01 02:09:04
570,God of War,PS4,9985,243,2025-10-01 09:16:00
571,God of War,PS5,6666,195,2025-10-01 17:12:42
572,GTA V,PS5,4640,155,2025-10-01 14:46:39
573,Call of Duty,PS5,9581,222,2025-10-01 11:27:22
574,Call of Duty,PS4,5839,74,2025-10-01 20:17:38
575,Spider-Man 2,PS4,4552,16,2025-10-01 14:20:29
576,Horizon Zero Dawn,PS4,9896,21,2025-10-01 02:56:19
577,Horizon Zero Dawn,PS5,7178,174,2025-10-01 14:14:58
578,Spider-Man 2,PS5,1271,290,2025-10-01 08:52:05
579,Horizon Zero Dawn,PS4,7441,281,2025-10-01 05:32:11
580,God of War,PS5,2618,23,2025-10-01 19:12:56
581,Call of Duty,PS4,8946,196,2025-10-01 19:37:36
582,FIFA 25,PS5,1448,105,2025-10-01 13:20:41
583,God of War,PS4,2361,256,2025-10-01 22:42:45
584,Horizon Zero Dawn,PS5,3496,51,2025-10-01 14:15:06
585,Spider-Man 2,PS4,6210,106,2025-10-01 11:39:42
586,Horizon Zero Dawn,PS5,5495,40,2025-10-01 12:16:35
587,Horizon Zero Dawn,PS4,8090,53,2025-10-01 11:10:04
588,Spider-Man 2,PS4,9448,46,2025-10-01 11:08:50
589,Horizon Zero Dawn,PS5,1070,236,2025-10-01 19:59:35
590,Horizon Zero Dawn,PS5,2499,143,2025-10-01 20:52:04
591,FIFA 25,PS4,2179,155,2025-10-01 20:49:10
592,Call of Duty,PS4,8180,264,2025-10-01 04:33:22
593,FIFA 25,PS4,9049,35,2025-10-01 21:21:57
594,Spider-Man 2,PS5,7680,28,2025-10-01 07:43:50
595,Spider-Man 2,PS5,6878,48,2025-10-01 12:38:12
596,FIFA 25,PS5,1041,280,2025-10-01 01:57:08
597,Call of Duty,PS4,8534,25,2025-10-01 18:46:39
598,Spider-Man 2,PS4,7181,43,2025-10-01 00:37:02
599,Horizon Zero Dawn,PS4,2316,95,2025-10-01 03:54:28
600,Call of Duty,PS4,1163,216,2025-10-01 03:22:56
601,Call of Duty,PS4,4908,102,2025-10-01 07:35:52
602,GTA V,PS4,6374,268,2025-10-01 06:03:43
603,FIFA 25,PS5,2324,58,2025-10-01 12:12:02
604,Spider-Man 2,PS4,2235,72,2025-10-01 08:13:00
605,God of War,PS5,2752,8,2025-10-01 07:33:53
606,God of War,PS5,6213,140,2025-10-01 22:51:53
607,GTA V,PS5,9257,246,2025-10-01 02:33:17
608,Spider-Man 2,PS4,7644,206,2025-10-01 12:02:57
609,Call of Duty,PS5,2070,32,2025-10-01 01:10:01
610,Call of Duty,PS4,3047,292,2025-10-01 05:34:43
611,GTA V,PS4,7632,101,2025-10-01 14:44:46
612,God of War,PS4,8066,295,2025-10-01 05:54:06
613,Call of Duty,PS4,7618,48,2025-10-01 01:32:39
614,FIFA 25,PS5,2319,69,2025-10-01 17:48:37
615,Spider-Man 2,PS4,8786,244,2025-10-01 03:16:22
616,GTA V,PS4,7685,58,2025-10-01 06:57:22
617,Horizon Zero Dawn,PS4,4327,161,2025-10-01 10:35:49
618,GTA V,PS5,6127,180,2025-10-01 04:19:02
619,Call of Duty,PS5,9161,135,2025-10-01 18:27:23
620,God of War,PS5,5086,253,2025-10-01 12:00:11
621,FIFA 25,PS5,4088,159,2025-10-01 19:13:26
622,Horizon Zero Dawn,PS5,6881,166,2025-10-01 23:16:21
623,God of War,PS4,1503,147,2025-10-01 15:50:11
624,FIFA 25,PS4,6330,229,2025-10-01 22:04:18
625,Horizon Zero Dawn,PS4,7591,169,2025-10-01 08:25:52
626,FIFA 25,PS5,4110,101,2025-10-01 04:07:09
627,Spider-Man 2,PS5,6939,47,2025-10-01 09:18:11
628,GTA V,PS5,2027,137,2025-10-01 07:41:17
629,Call of Duty,PS4,5331,263,2025-10-01 03:24:55
630,Call of Duty,PS4,5961,205,2025-10-01 12:20:04
631,GTA V,PS4,8677,161,2025-10-01 04:17:48
632,Horizon Zero Dawn,PS4,4549,56,2025-10-01 07:28:45
633,God of War,PS4,5534,22,2025-10-01 20:11:03
634,Spider-Man 2,PS4,2175,134,2025-10-01 01:00:58
635,Horizon Zero Dawn,PS4,5320,57,2025-10-01 17:08:07
636,Call of Duty,PS5,9744,98,2025-10-01 05:14:13
637,GTA V,PS5,1451,159,2025-10-01 07:10:14
638,GTA V,PS4,4225,86,2025-10-01 16:51:00
639,GTA V,PS4,9634,62,2025-10-01 21:35:34
640,Call of Duty,PS4,6604,163,2025-10-01 16:42:55
641,GTA V,PS4,5854,257,2025-10-01 04:00:47
642,FIFA 25,PS5,1122,13,2025-10-01 10:15:04
643,GTA V,PS5,2106,198,2025-10-01 02:09:38
644,Horizon Zero Dawn,PS4,3851,81,2025-10-01 05:56:57
645,Horizon Zero Dawn,PS5,1581,143,2025-10-01 16:08:50
646,Call of Duty,PS4,1751,10,2025-10-01 21:33:39
647,Call of Duty,PS5,4425,31,2025-10-01 13:33:42
648,Spider-Man 2,PS4,8702,124,2025-10-01 19:19:16
649,God of War,PS4,5440,242,2025-10-01 17:10:24
650,FIFA 25,PS4,7962,173,2025-10-01 05:12:03
651,FIFA 25,PS4,6293,47,2025-10-01 22:56:10
652,FIFA 25,PS4,1006,10,2025-10-01 13:55:13
653,Call of Duty,PS4,2918,15,2025-10-01 19:45:08
654,GTA V,PS4,8892,240,2025-10-01 12:26:05
655,GTA V,PS4,4049,33,2025-10-01 05:28:05
656,God of War,PS5,7764,162,2025-10-01 06:07:38
657,Horizon Zero Dawn,PS4,5332,99,2025-10-01 01:38:34
658,Horizon Zero Dawn,PS4,2578,117,2025-10-01 14:03:19
659,Spider-Man 2,PS4,4986,262,2025-10-01 00:30:14
660,Horizon Zero Dawn,PS5,3482,270,2025-10-01 12:49:00
661,Call of Duty,PS5,3539,256,2025-10-01 10:09:44
662,Horizon Zero Dawn,PS4,5381,228,2025-10-01 08:16:43
663,Spider-Man 2,PS5,2116,50,2025-10-01 17:48:42
664,GTA V,PS4,7732,99,2025-10-01 03:34:21
665,FIFA 25,PS4,6277,248,2025-10-01 08:08:42
666,GTA V,PS4,3086,60,2025-10-01 14:00:00
667,FIFA 25,PS5,7779,152,2025-10-01 08:12:48
668,FIFA 25,PS4,7441,269,2025-10-01 14:28:43
669,Horizon Zero Dawn,PS4,1270,95,2025-10-01 11:42:34
670,Horizon Zero Dawn,PS5,2812,224,2025-10-01 04:08:22
671,GTA V,PS5,2944,260,2025-10-01 18:48:19
672,Horizon Zero Dawn,PS4,4228,174,2025-10-01 18:18:34
673,FIFA 25,PS5,6418,294,2025-10-01 17:07:09
674,GTA V,PS4,8153,282,2025-10-01 07:55:28
675,GTA V,PS5,4107,111,2025-10-01 09:49:35
676,FIFA 25,PS5,2688,121,2025-10-01 17:38:57
677,Call of Duty,PS4,9067,52,2025-10-01 21:39:46
678,Call of Duty,PS5,1934,91,2025-10-01 03:09:24
679,Spider-Man 2,PS5,8770,21,2025-10-01 23:42:33
680,God of War,PS5,6916,259,2025-10-01 02:35:30
681,God of War,PS5,8046,151,2025-10-01 14:21:04
682,GTA V,PS4,1645,193,2025-10-01 02:38:29
683,Spider-Man 2,PS4,2478,150,2025-10-01 10:25:56
684,Call of Duty,PS5,7613,52,2025-10-01 03:14:23
685,Spider-Man 2,PS5,8269,235,2025-10-01 17:38:16
686,Call of Duty,PS5,5585,262,2025-10-01 03:37:44
687,God of War,PS5,1249,27,2025-10-01 11:05:09
688,GTA V,PS4,1853,156,2025-10-01 12:12:59
689,God of War,PS4,9672,182,2025-10-01 16:56:05
690,Horizon Zero Dawn,PS5,3923,93,2025-10-01 12:15:49
691,Horizon Zero Dawn,PS5,9270,277,2025-10-01 04:50:47
692,Spider-Man 2,PS5,1114,277,2025-10-01 01:43:08
693,Horizon Zero Dawn,PS4,2718,281,2025-10-01 04:37:12
694,Horizon Zero Dawn,PS5,2280,222,2025-10-01 10:03:17
695,FIFA 25,PS5,5666,14,2025-10-01 18:47:53
696,FIFA 25,PS4,9845,233,2025-10-01 12:52:48
697,Horizon Zero Dawn,PS5,7230,226,2025-10-01 16:17:26
698,Spider-Man 2,PS5,6741,194,2025-10-01 05:49:13
699,Spider-Man 2,PS5,8809,266,2025-10-01 13:45:07
700,Spider-Man 2,PS4,6907,110,2025-10-01 03:53:42
701,Spider-Man 2,PS4,2661,114,2025-10-01 14:23:30
702,FIFA 25,PS5,3523,243,2025-10-01 09:09:04
703,GTA V,PS5,5540,121,2025-10-01 21:01:58
704,FIFA 25,PS4,5678,58,2025-10-01 17:54:31
705,Call of Duty,PS4,4711,57,2025-10-01 23:03:30
706,Spider-Man 2,PS4,8009,114,2025-10-01 02:23:23
707,GTA V,PS4,3107,218,2025-10-01 11:43:37
708,Horizon Zero Dawn,PS4,3748,48,2025-10-01 01:22:26
709,Call of Duty,PS4,4141,171,2025-10-01 17:09:24
710,FIFA 25,PS4,2715,195,2025-10-01 01:51:30
711,Call of Duty,PS5,2999,163,2025-10-01 16:55:39
712,God of War,PS5,5269,160,2025-10-01 17:50:17
713,God of War,PS5,3658,265,2025-10-01 03:10:28
714,God of War,PS5,5256,54,2025-10-01 10:35:23
715,God of War,PS5,3923,191,2025-10-01 14:05:55
716,Horizon Zero Dawn,PS5,1010,216,2025-10-01 21:08:37
717,Call of Duty,PS5,1907,30,2025-10-01 08:52:05
718,GTA V,PS5,1716,112,2025-10-01 18:47:41
719,GTA V,PS5,5855,249,2025-10-01 22:27:32
720,GTA V,PS4,7801,95,2025-10-01 14:28:42
721,GTA V,PS4,7813,207,2025-10-01 02:19:24
722,Horizon Zero Dawn,PS4,7439,16,2025-10-01 18:23:35
723,GTA V,PS5,6062,145,2025-10-01 13:26:06
724,Horizon Zero Dawn,PS5,7027,205,2025-10-01 17:17:31
725,God of War,PS4,1680,228,2025-10-01 16:39:12
726,GTA V,PS5,1659,191,2025-10-01 13:50:05
727,Horizon Zero Dawn,PS4,3010,191,2025-10-01 04:42:10
728,FIFA 25,PS4,5990,29,2025-10-01 21:49:48
729,GTA V,PS4,7564,288,2025-10-01 16:44:37
730,GTA V,PS4,7662,286,2025-10-01 13:22:52
731,GTA V,PS4,3168,119,2025-10-01 16:36:38
732,Horizon Zero Dawn,PS4,2605,86,2025-10-01 21:12:30
733,GTA V,PS4,9652,133,2025-10-01 11:08:00
734,God of War,PS4,9850,82,2025-10-01 19:43:39
735,Horizon Zero Dawn,PS5,8154,266,2025-10-01 18:55:04
736,Horizon Zero Dawn,PS4,3331,23,2025-10-01 22:33:20
737,Horizon Zero Dawn,PS4,5351,169,2025-10-01 01:23:27
738,FIFA 25,PS4,1936,295,2025-10-01 03:56:37
739,Spider-Man 2,PS5,9861,22,2025-10-01 02:41:48
740,God of War,PS4,5745,206,2025-10-01 23:21:40
741,GTA V,PS4,6711,283,2025-10-01 12:34:43
742,Horizon Zero Dawn,PS4,4840,173,2025-10-01 13:28:11
743,Horizon Zero Dawn,PS5,5122,285,2025-10-01 22:04:12
744,Spider-Man 2,PS5,5678,45,2025-10-01 17:06:03
745,GTA V,PS5,5287,196,2025-10-01 22:16:14
746,Call of Duty,PS4,9676,111,2025-10-01 12:59:27
747,Horizon Zero Dawn,PS4,7740,48,2025-10-01 13:07:35
748,GTA V,PS4,5758,19,2025-10-01 23:05:52
749,Call of Duty,PS5,3630,169,2025-10-01 08:47:20
750,Call of Duty,PS5,9506,132,2025-10-01 11:45:00
751,Horizon Zero Dawn,PS4,3316,262,2025-10-01 20:31:50
752,God of War,PS4,5272,275,2025-10-01 17:46:46
753,FIFA 25,PS5,2769,210,2025-10-01 08:01:49
754,GTA V,PS5,7038,290,2025-10-01 06:27:57
755,Spider-Man 2,PS4,4924,62,2025-10-01 07:07:40
756,Spider-Man 2,PS4,8026,242,2025-10-01 12:25:46
757,Horizon Zero Dawn,PS5,9328,93,2025-10-01 22:01:55
758,God of War,PS5,7201,115,2025-10-01 08:07:17
759,GTA V,PS5,3476,37,2025-10-01 11:14:56
760,Horizon Zero Dawn,PS4,6580,179,2025-10-01 01:11:21
761,Spider-Man 2,PS5,7319,256,2025-10-01 19:32:38
762,Horizon Zero Dawn,PS5,3828,15,2025-10-01 00:28:01
763,Horizon Zero Dawn,PS4,6424,118,2025-10-01 12:12:03
764,Spider-Man 2,PS5,3661,179,2025-10-01 23:10:40
765,Horizon Zero Dawn,PS5,8267,147,2025-10-01 03:45:27
766,Spider-Man 2,PS5,8432,97,2025-10-01 06:04:26
767,FIFA 25,PS4,4291,108,2025-10-01 10:34:48
768,Call of Duty,PS5,2425,278,2025-10-01 10:41:58
769,GTA V,PS4,4535,46,2025-10-01 08:16:02
770,FIFA 25,PS5,8388,39,2025-10-01 00:38:14
771,Call of Duty,PS4,2374,193,2025-10-01 13:26:46
772,Horizon Zero Dawn,PS5,1106,270,2025-10-01 07:57:58
773,Spider-Man 2,PS5,2309,160,2025-10-01 12:49:31
774,Spider-Man 2,PS4,5394,138,2025-10-01 19:00:29
775,FIFA 25,PS5,5232,49,2025-10-01 23:07:49
776,Spider-Man 2,PS4,3163,211,2025-10-01 23:53:23
777,Spider-Man 2,PS5,6874,281,2025-10-01 02:54:10
778,Spider-Man 2,PS5,3521,240,2025-10-01 18:33:27
779,Call of Duty,PS5,8965,208,2025-10-01 10:00:10
780,GTA V,PS5,8956,211,2025-10-01 00:59:40
781,FIFA 25,PS4,1256,164,2025-10-01 05:42:09
782,Call of Duty,PS5,6731,165,2025-10-01 19:10:13
783,Horizon Zero Dawn,PS5,2744,89,2025-10-01 13:20:14
784,Call of Duty,PS5,5854,202,2025-10-01 12:24:39
785,Horizon Zero Dawn,PS4,4209,99,2025-10-01 20:03:51
786,Horizon Zero Dawn,PS4,6554,104,2025-10-01 17:33:24
787,Horizon Zero Dawn,PS5,8860,270,2025-10-01 19:48:44
788,Spider-Man 2,PS5,8890,24,2025-10-01 09:22:13
789,God of War,PS4,7978,179,2025-10-01 12:52:02
790,FIFA 25,PS5,3356,137,2025-10-01 10:26:28
791,GTA V,PS5,1511,29,2025-10-01 01:29:38
792,Horizon Zero Dawn,PS4,5433,9,2025-10-01 22:32:20
793,Horizon Zero Dawn,PS5,7226,120,2025-10-01 08:59:58
794,God of War,PS4,8318,229,2025-10-01 09:08:50
795,Call of Duty,PS4,7674,22,2025-10-01 06:00:05
796,Spider-Man 2,PS5,5536,208,2025-10-01 01:40:22
797,Spider-Man 2,PS5,8525,108,2025-10-01 00:19:16
798,Horizon Zero Dawn,PS4,5439,150,2025-10-01 05:19:32
799,God of War,PS5,6561,213,2025-10-01 02:01:24
800,GTA V,PS5,5554,133,2025-10-01 01:34:39
801,Horizon Zero Dawn,PS5,4316,52,2025-10-01 02:32:38
802,Call of Duty,PS4,1178,269,2025-10-01 11:31:04
803,God of War,PS5,5937,293,2025-10-01 03:51:29
804,Spider-Man 2,PS4,6260,57,2025-10-01 19:28:22
805,God of War,PS4,1989,211,2025-10-01 12:03:15
806,God of War,PS4,3793,101,2025-10-01 14:40:08
807,FIFA 25,PS5,5518,211,2025-10-01 17:15:19
808,Call of Duty,PS4,4635,218,2025-10-01 13:10:58
809,Spider-Man 2,PS5,4413,54,2025-10-01 00:53:13
810,FIFA 25,PS5,1879,49,2025-10-01 17:29:56
811,Call of Duty,PS5,2358,256,2025-10-01 06:25:44
812,God of War,PS5,2503,262,2025-10-01 14:43:15
813,GTA V,PS4,4955,195,2025-10-01 10:48:15
814,Call of Duty,PS4,2905,85,2025-10-01 06:07:59
815,Call of Duty,PS4,9194,109,2025-10-01 05:07:37
816,Call of Duty,PS5,1936,299,2025-10-01 16:13:05
817,God of War,PS4,4692,178,2025-10-01 03:57:20
818,GTA V,PS4,8443,39,2025-10-01 20:04:48
819,Call of Duty,PS4,1969,17,2025-10-01 15:21:51
820,FIFA 25,PS4,8627,266,2025-10-01 12:14:22
821,God of War,PS4,1642,94,2025-10-01 20:32:19
822,Call of Duty,PS5,3986,211,2025-10-01 22:37:47
823,Spider-Man 2,PS5,7635,25,2025-10-01 07:48:24
824,Call of Duty,PS4,5270,113,2025-10-01 12:53:31
825,Spider-Man 2,PS5,3325,163,2025-10-01 08:46:47
826,Spider-Man 2,PS4,3063,132,2025-10-01 08:25:32
827,God of War,PS5,2741,267,2025-10-01 05:45:34
828,FIFA 25,PS5,8477,104,2025-10-01 15:43:55
829,Horizon Zero Dawn,PS4,1667,171,2025-10-01 08:12:18
830,FIFA 25,PS4,5861,165,2025-10-01 22:03:48
831,FIFA 25,PS4,8393,283,2025-10-01 05:04:08
832,Spider-Man 2,PS5,1160,81,2025-10-01 10:18:35
833,GTA V,PS4,9108,244,2025-10-01 22:09:38
834,Call of Duty,PS5,2804,272,2025-10-01 07:07:01
835,GTA V,PS5,9929,28,2025-10-01 21:51:28
836,GTA V,PS5,4169,227,2025-10-01 11:33:14
837,God of War,PS5,3382,131,2025-10-01 03:13:37
838,FIFA 25,PS5,4911,21,2025-10-01 15:45:39
839,Spider-Man 2,PS4,5080,137,2025-10-01 22:59:10
840,Horizon Zero Dawn,PS4,6979,169,2025-10-01 12:16:32
841,Horizon Zero Dawn,PS5,3077,206,2025-10-01 07:59:02
842,Call of Duty,PS4,3345,203,2025-10-01 06:57:09
843,Call of Duty,PS4,8714,253,2025-10-01 03:39:10
844,FIFA 25,PS5,5709,252,2025-10-01 02:20:07
845,FIFA 25,PS4,7651,275,2025-10-01 03:12:45
846,Call of Duty,PS4,3291,178,2025-10-01 10:12:30
847,GTA V,PS4,9508,119,2025-10-01 12:08:20
848,Spider-Man 2,PS4,8169,206,2025-10-01 02:58:15
849,GTA V,PS5,6643,52,2025-10-01 19:04:20
850,God of War,PS5,8616,278,2025-10-01 15:03:07
851,Horizon Zero Dawn,PS4,8070,264,2025-10-01 09:29:45
852,Horizon Zero Dawn,PS4,9186,292,2025-10-01 02:22:34
853,God of War,PS4,9937,293,2025-10-01 07:47:18
854,GTA V,PS4,4553,82,2025-10-01 20:56:26
855,Horizon Zero Dawn,PS5,1619,154,2025-10-01 16:13:46
856,FIFA 25,PS5,3127,19,2025-10-01 15:51:06
857,Call of Duty,PS4,6468,272,2025-10-01 06:38:20
858,Horizon Zero Dawn,PS4,2485,202,2025-10-01 19:33:31
859,Horizon Zero Dawn,PS5,2943,136,2025-10-01 01:09:15
860,Call of Duty,PS5,1603,234,2025-10-01 08:25:42
861,FIFA 25,PS4,5929,271,2025-10-01 10:56:57
862,Call of Duty,PS4,8659,166,2025-10-01 00:53:43
863,GTA V,PS4,4995,145,2025-10-01 09:46:58
864,GTA V,PS4,4288,230,2025-10-01 06:14:48
865,Spider-Man 2,PS5,1898,40,2025-10-01 18:51:03
866,GTA V,PS5,2484,240,2025-10-01 20:47:03
867,GTA V,PS4,4012,155,2025-10-01 22:19:23
868,GTA V,PS4,4484,73,2025-10-01 17:06:07
869,Call of Duty,PS4,5073,105,2025-10-01 07:31:25
870,FIFA 25,PS5,8445,176,2025-10-01 18:55:07
871,Spider-Man 2,PS4,4676,299,2025-10-01 02:53:45
872,GTA V,PS5,3010,143,2025-10-01 04:37:05
873,Horizon Zero Dawn,PS4,4511,183,2025-10-01 08:03:05
874,Horizon Zero Dawn,PS4,3948,253,2025-10-01 18:57:11
875,Spider-Man 2,PS5,2526,201,2025-10-01 13:44:36
876,GTA V,PS5,2148,55,2025-10-01 09:48:20
877,GTA V,PS5,7226,88,2025-10-01 17:24:03
878,GTA V,PS5,6512,68,2025-10-01 01:53:39
879,God of War,PS4,5191,188,2025-10-01 16:16:46
880,FIFA 25,PS5,3376,8,2025-10-01 17:48:29
881,Spider-Man 2,PS4,5327,125,2025-10-01 09:11:01
882,Call of Duty,PS4,8739,179,2025-10-01 06:04:24
883,FIFA 25,PS5,4913,109,2025-10-01 01:13:19
884,Call of Duty,PS4,3493,247,2025-10-01 01:31:58
